14074,-7977
-3822,11369
-2837,6599
-1831,-4169
-6940,-11261
-15341,-8641
5186,-11120
-9257,4703
2113,14308
2076,11252
-11777,14741
-7516,-15021
9240,-3245
7747,3169
-13106,10681
14688,-7273
-13302,9462
-3659,-7349
6649,1629
6479,-13369
-11743,661
2593,-6984
-13021,4788
-8524,7621
11853,-7365
4148,-12695
-11761,-13052
12452,-9049
8271,14957
-5614,-2265
-8966,7527
9728,13842
2634,456
5824,12685
11215,10731
15999,-7665
6676,-10343
7852,-14634
-11358,4558
-1772,-2617
2046,-6571
15429,-9287
6422,-2443
14090,13739
16146,6080
-3806,-9733
-15192,4666
-2800,3761
12022,-1185
-11201,11101
226,7496
6679,-6385
11596,-8337
6642,-9891
-2257,-1320
10903,-11923
14499,-14288
9410,-1767
-6354,-13235
4881,-14839
-2021,-5876
14524,3326
8287,8246
14354,-12265
-9935,-4382
-3633,1246
6774,12512
864,-1158
-5172,-2356
-6841,-6209
11242,-1288
-14951,-13378
7061,-14922
3487,-12450
3709,3089
-10142,-733
-3385,-5688
-6952,-8985
2006,12047
-2168,-3533
-7317,-13839
-992,-13716
5796,-1435
8594,13061
9614,-13891
-10346,-63
607,7121
-2678,-3445
2663,4737
9693,-408
-8723,-8236
-10238,-2254
6099,9849
-1138,454
-14797,-4157
5315,-518
-9880,-1353
361,11214
13544,-4227
13521,12072
-15183,-3729
8432,-8690
1376,-2307
-12656,-15022
-5526,-11666
3889,12596
-11763,13837
9956,-11546
-3729,-386
-16065,-3592
6678,1073
10348,623
642,4151
8679,1778
-13598,7137
14809,10879
8414,4420
11235,9302
8636,-74
-2616,4799
15393,9943
-6183,9350
-7972,12795
-10357,3848
-13121,8970
-4032,3733
-6333,3851
-1234,4130
-5313,5555
11129,-5617
5640,-13154
7844,4996
10981,13215
14874,-11486
-7435,-6877
13359,2745
8902,-7669
6122,-13924
-4757,-7029
-6089,-12921
12371,10394
4152,14243
-6769,5741
4129,-4667
-3150,9501
-4579,-10063
-10206,-4788
13712,14062
-3076,-13310
-9196,-14251
13595,8780
12523,-798
-90,-11199
187,1710
-9670,6466
3857,-10351
12947,8307
11894,-10335
-9330,-7472
7978,-10652
-15725,2238
10799,-2490
13999,9291
-453,-2396
-315,-11916
10294,14556
-2104,-7550
7909,-5224
-4868,-15031
-15325,2854
-7169,7130
-10226,12138
-11248,10203
6216,1291
15586,118
8420,-3931
-13600,6139
12313,5458
-3586,-9673
784,-1825
-8043,10098
-1996,-9927
13401,-3446
-3328,-3684
-462,9019
-11547,-5080
-11383,-6527
-649,1
13661,4211
-2078,-4713
8034,13474
-10483,2137
-8754,-10127
15720,-1878
14037,-14773
14648,8056
1424,13307
14925,10671
-8433,-1174
-3871,13423
657,-5892
-4924,-10998
11756,8563
12384,8128
-11947,-12544
6585,-5807
-8747,12418
-7867,-10054
-8609,10795
2742,-10575
11316,-11611
12755,-5897
-1461,7103
2298,-4508
6695,-6195
-759,-3806
5673,5159
-15618,1100
15043,-12834
9539,-9554
-6977,6875
3129,2096
9447,5848
7499,-6710
620,-5789
13546,13481
16017,878
-3183,14193
-13440,6133
-14268,-14965
-13276,-13317
-3534,-12992
1034,14563
13050,-8809
11146,-11007
-5467,-7020
12875,2662
-13316,-14243
11192,-14161
-12705,14095
-2032,-6344
796,5791
6933,-5059
5358,-10304
11461,12755
-223,-1859
-4182,-5289
405,9561
3810,13549
-13386,1549
-11522,5320
-12506,2246
-12264,4672
-1155,-5919
-3690,2459
284,-7835
14417,3031
4043,-7503
-13509,-776
-3411,-6555
-7077,5037
7621,-2760
-8739,-6654
2117,14242
7068,-2680
12223,4760
13386,12657
10275,-14336
6507,-14636
-9122,-12284
8978,-13866
4001,-259
-1279,12270
3173,7964
-287,-8850
12915,4968
4281,-11852
-7392,11646
2377,-8818
8318,3513
-11604,-12486
14450,963
12904,7506
-9447,-12484
-8746,-12298
-6619,-11348
-2609,11307
-8194,-3752
3494,8348
12445,3793
-465,-2640
-15291,10467
2940,-3187
-164,9939
4804,5769
-1148,-9703
5046,-13631
9961,-8122
2511,-5556
13935,-11224
-15679,1906
3561,1317
-908,8343
13659,-8209
-4574,14392
-3966,-3856
11389,5551
6890,-9198
-15983,-5549
12045,-12483
-14820,-3877
8934,9328
13735,8151
-6695,521
-488,-11907
-11672,36
-5768,-2084
-7220,-3525
-9228,-6677
5982,1177
14461,3420
-5691,-12961
-8093,4687
250,-16
4308,11569
-6019,5031
2762,6920
3953,-10298
3463,3075
6080,1785
7473,5878
495,5096
-13162,12431
9446,9110
6251,8656
-5380,8603
-7841,13835
-8484,1715
-2873,-11635
-14436,2720
3321,-7473
-9521,11030
-4129,11665
1903,666
-1420,5018
-11180,-12244
-5889,-8159
3387,14000
8201,6442
3995,-1734
-8767,-6269
-504,5203
683,10388
-4799,-6180
6141,2097
-13368,14269
10942,13966
-1475,-8945
-15174,-12349
-12659,10726
-9270,10436
-14111,6689
-11278,1146
1099,13296
-2799,8349
13270,12214
-5201,-12067
-10710,7311
-1143,1086
11286,-10316
7638,2012
12477,-9147
7148,2480
15094,-11612
8541,-14318
8116,-13573
-5116,-1352
-1599,-10468
-8311,-13654
-13230,8916
-10772,544
-13873,1158
-5161,-6064
6887,-14466
12596,4445
-5955,9106
-14335,5075
77,-13895
14665,-3644
-9683,14726
-12367,9179
-407,-12355
-7553,-9697
-4613,6792
12008,-4478
3650,5611
13195,14414
-1832,788
-8188,8878
10982,11679
16122,-1852
-1435,-6548
2423,3778
1080,-8543
5812,1357
-3761,14050
8645,6050
8616,8564
4747,-13554
-7638,8132
-13724,-8963
-13147,-13412
-4157,-206
-718,7038
-7805,-10019
4121,4500
-13134,-9387
12067,-1659
12636,-6857
11642,-9453
-596,14512
15159,13265
-7308,-11878
10240,3421
-4850,-4540
7139,-4740
3862,-3172
-13136,-14261
9571,14879
636,3163
1191,-9742
15048,-10917
15779,-1705
-9300,-2884
13095,2747
2660,9173
5949,-2675
5600,-13341
-9753,-4375
-2758,-13
-208,6729
14538,6853
-6564,-2548
1385,2521
-1424,2516
16151,-9486
2434,7546
14808,-6777
7166,1961
5235,12927
-12751,1609
5206,-1171
15703,8583
-7179,-4070
9617,9637
-6602,-8721
-13716,7569
-3163,6288
11520,-4139
8763,545
-5735,9579
1641,14612
-5166,12481
647,8718
14919,-11149
-15921,1318
-7548,-13339
1627,12467
9685,11236
13616,417
6408,-14704
-3382,-12955
-3208,-4993
-12317,3628
-2653,-7367
1540,566
-1922,5802
8784,-2737
-11850,6411
-1651,8142
-8561,15041
-2000,12730
8409,-1663
4995,-10438
10959,-1848
-12582,-2967
-10143,-3827
-4633,8936
-12952,-11654
12942,-6764
5654,-8978
-7007,10788
-1988,-9316
-8938,-5828
12349,-13908
9019,7295
-9477,-13238
-13863,-9999
7319,-7698
2241,12794
205,-4573
12794,-11706
14888,6889
10037,-422
390,-5718
-14910,9312
-6417,-6173
-9097,838
7855,8486
-7614,-8126
-16095,-9137
1561,-3619
-8037,14530
5492,14328
-15245,-946
-4298,6819
-15071,12168
-13407,-8094
-5407,-10592
-9214,-4253
-8869,3847
1492,549
2820,13160
11691,7007
-4090,-143
-14071,-4293
6319,-1860
14838,-13710
12283,-11115
-8703,-13398
14722,-2724
-3193,-4528
6403,6003
-9622,4116
-885,8073
10040,5949
4134,927
3090,5380
-6902,-4245
-240,11009
6925,-14661
-4626,-12088
-4216,11088
-9704,-11668
-6252,-4246
2885,2588
-4158,-5234
-1966,-8932
-13805,6815
15057,8587
-5312,-489
12377,2032
11640,8758
-3092,-5442
3159,-14526
14564,10936
-6439,2769
-4230,13817
5147,652
6717,7536
-5626,-678
8381,5922
2374,14384
4574,-11018
2719,-9342
14935,-14053
4047,-9630
-8517,-958
-11734,-3924
13825,4880
8656,-325
-9979,-1662
6101,-2017
1358,-11275
-2797,-6123
15766,446
6799,-11319
-259,14692
15536,-6208
10666,7133
9630,7298
9622,12025
-362,-8177
-16039,12937
6803,-4490
4733,-5132
7213,7126
-755,8557
10665,-12295
8382,13915
3622,13129
10574,-13220
-8217,-8936
7113,3234
3737,-13911
-7521,12135
3000,15043
10070,-531
9251,9586
-10848,13353
-11752,6698
-8639,-13374
-2375,-11341
-7069,10048
-14718,-9535
6938,-13744
11598,3601
9138,6090
9743,14271
-10969,705
-1145,2304
8790,11442
-4362,-10831
2026,29
-9531,-825
15714,2258
6549,-14688
10971,1369
2394,-5310
-2789,13338
-6573,795
-9847,7619
9222,5896
-14717,6159
8186,-6740
-14725,12508
-1798,-4739
1921,5249
-11279,6415
-149,11723
-8799,7436
-8117,106
2621,-14674
-10400,-1149
-2139,13227
-3448,-743
11393,411
11882,-5024
8017,13504
624,13943
-13785,8093
7694,-6249
-14604,-6995
-12405,2466
-15508,-9094
-9292,-2752
-9244,508
-13986,-968
15430,2175
7670,8841
-12233,1132
5210,-14289
-11628,-10188
-15502,-3808
-1804,-11683
-5567,-10149
-14956,-6522
821,12003
5810,-12821
-6257,9610
-3355,4736
-1835,-8829
-11932,1191
-7018,902
-15716,5576
-10292,-9394
3353,-400
-1908,-1074
-6067,12639
7504,14704
6860,4535
11223,14421
-6340,-471
-9970,3095
-14990,-10413
-9288,-2044
-4252,2182
10014,7582
4009,-4651
8705,-6278
-13473,-10380
9194,4922
14985,-7879
1801,-6257
576,-14157
-9043,-12427
10601,-13949
-6844,-6833
7498,12033
-628,-1015
7546,-2273
-5370,365
4639,-1051
-13130,-4399
-15264,8604
4313,-7847
221,-7712
439,-14791
13919,6993
-3324,2375
4530,7273
12453,12221
9519,-13326
386,1528
12421,9097
1906,-10508
2324,10742
6820,-5343
-6374,6372
12244,10856
7271,-8645
6983,-14701
3112,12308
-11769,-3171
2468,-5840
-7406,5452
-15095,7
-11036,-5469
12208,-1069
-5334,-5462
-15079,-2328
8932,-11245
11239,5683
13628,-11437
-10939,14413
3972,-7633
-5148,-11798
-9212,14835
-6373,-6125
13492,13707
13271,7535
-3953,-9099
-4710,-14754
-12079,-12563
3464,14812
7328,10913
13473,-10296
-10441,-10186
11339,13034
9136,-434
7247,13642
9354,2024
-11596,1596
-7889,9768
-3742,10722
34,6855
-6676,14294
-9099,13770
5359,-3796
12709,-940
5777,-2861
-15118,-14291
-7417,3073
3500,15046
-12390,-5371
3212,11408
16062,3885
-11669,-10586
-2024,-13933
10780,7491
-9713,11716
14839,8695
13531,5889
-2703,7418
3786,-957
-11015,4497
6093,-4547
-8626,-3481
13849,2611
6285,7831
4729,-15032
2221,-5567
7568,-13546
-10237,-14809
7347,5930
4862,-8557
6590,3875
-2507,-4487
-10190,-9972
1357,8948
-4045,-911
9766,524
-14588,13356
7563,1858
15846,-11552
9670,9294
-5104,-7236
13377,-10094
-957,5088
-15170,5269
-7667,-5783
14730,3801
6791,4522
-10243,-4743
-141,1668
1185,14020
7560,-5756
12102,-9656
-8330,-9183
-4619,354
4520,-3373
-27,8989
14165,13217
12777,5356
-6328,4372
5006,-3567
-7636,877
-11228,5772
-1147,-14543
6294,-11809
15961,12513
-8425,7263
6113,-11783
-15989,-9365
4557,2985
13826,-3530
9904,11424
-3979,-11894
-4835,-10903
-6464,-4223
-3107,-14450
-15561,-11334
-10790,8789
-4014,14785
16131,-5733
9797,3409
-8223,14820
-375,-12028
60,4597
-6551,-5331
-14714,-12988
11930,-11959
3275,13689
-2283,6472
10778,10072
-12209,11951
2839,832
3080,-11937
12941,-11770
4406,9799
-13007,846
8948,-14455
-1116,6767
12659,-4282
8023,462
8112,3005
-10108,14375
6724,3502
3110,-14808
-14265,14351
-9532,12119
14466,719
549,-214
-10416,-124
10216,5191
-2479,-355
-7569,-13468
7742,9866
12977,-6904
-15312,-13901
9055,6036
3128,11082
8199,-1988
1499,-7890
11556,-8579
-10955,-769
-15996,-7814
-4179,-746
4149,5251
-10513,-6846
-13871,-7131
-2665,1124
-13436,8652
-9276,5022
10724,-8663
-14955,14339
2069,1376
11810,-6569
15130,7555
-11177,8806
-2145,7427
-10936,14626
7716,9963
12852,-2848
-9697,4873
2484,934
12562,4121
-16064,-10028
7926,-11083
-15975,-14853
-10294,-3358
857,14892
-13908,-7776
15805,-11881
-9175,8261
7480,-6362
9231,4728
-3485,14112
-2460,-13702
16143,-3953
-7550,1495
-869,2131
-2315,-447
3165,-5522
-10271,4163
-2762,12521
-5200,14425
-9462,3110
4857,-4510
350,7066
-184,15048
12167,11471
8144,-7446
-2495,-2427
4786,-2040
8711,5763
-5985,-23
12871,12828
14015,10814
-12808,-1091
-1284,-10106
-3067,-5655
2036,-2019
2949,1986
11068,12731
-5842,6758
-2603,10238
-706,-5004
7171,1306
11475,6021
-15074,5179
15172,-11098
8916,9347
-8729,-12468
14597,2026
2422,-11665
-168,-9086
-188,4410
7175,-14702
-15856,3887
8926,6256
3751,-2684
9951,1179
-9969,-9841
-13742,-1712
-3288,-1625
-15188,8530
2192,1162
3699,-2483
9701,8032
1261,-8179
5439,-3905
15580,14364
932,1180
15046,-1420
13283,-11139
11023,-4781
2644,12803
-14019,11010
6569,-6240
3608,8588
-6898,7932
4752,-7395
-1398,5602
-16047,-1169
-3181,-4678
-10944,7179
-2268,3325
-2825,-175
13145,-2838
414,-1226
15042,-3027
8291,2664
-12977,2599
14065,-2912
-15054,7783
7809,2202
-376,-4616
-1188,-12573
-12551,-9192
-3778,14874
-12571,-8839
3585,7290
-3279,4863
-3956,7033
-8454,8082
2244,-8571
3949,6393
-1529,7079
14403,4109
-13429,9332
-540,11732
-11922,-7084
5462,5572
11961,-12975
9640,7205
-10221,11550
-5008,-4453
3893,5415
-6771,-10540
1633,12197
-15150,-4709
-15030,-13048
5438,-5468
14332,7352
-5068,-14889
-6341,-5484
-11218,-6972
11333,-14572
1648,14909
3570,14969
10324,8478
3013,14815
-6029,6073
-9718,-8474
8599,10449
15854,-4250
-12669,-993
10573,2371
-9465,3692
1113,-10277
14673,-702
301,14539
3310,-192
9074,4520
-5483,8518
-7093,-9581
-12347,-9771
-7770,-14302
15478,751
2928,-1669
-15140,-758
-2550,-5492
792,-14134
1941,638
13681,10054
-9441,10888
-1258,-10100
-2942,14768
-3579,1625
9520,13153
1634,8266
-13902,5640
-9030,-12304
-5498,-1668
6510,7663
-5378,-14919
-5345,12813
3516,4911
7578,-10201
2243,7131
2701,-9544
-7529,776
-6984,-1865
-5607,4391
-230,5917
-12918,2382
-9272,6014
15716,6438
9045,-5315
-9352,1336
12845,-12276
13890,-6704
-7193,14634
-7855,-12978
6367,12045
10096,9728
9376,5015
15860,-7404
-5181,-9981
14250,-6635
-10435,-6377
-13496,-1175
12813,5002
6277,3535
-5255,-7842
-13456,4290
-1913,-1720
-12307,-8787
9827,-6363
-3106,-3693
-14313,-6564
-4790,-10546
-14950,-8226
8309,-8353
9487,5888
-7227,-1003
14359,8470
-3695,7653
-5956,-8820
-15583,-13329
-5923,6368
-6722,7275
-1861,-1040
-12057,-2077
-1403,-4784
10036,-12460
-858,9188
11413,3228
4519,-4231
-1275,8491
8165,3876
-8610,3934
1494,10704
5316,5792
-8632,3362
6361,10372
2608,9599
5699,2414
-15493,4559
9428,5804
16110,14105
15912,-12443
-4931,1830
3020,-6516
2707,2323
-41,-9177
-3307,-9326
-6577,271
-14839,-9947
-14778,8752
-3296,4238
7151,11933
-13485,-231
-5782,7234
7631,14935
3741,-6909
-2529,4200
-5323,-7035
-1351,-3241
10286,6750
-12088,3076
-7768,10206
-14349,-3549
14928,1940
-4689,-13399
14129,-11145
172,4899
3933,9159
10826,-157
15372,-1775
-68,9706
-4680,371
-6962,-10731
-10474,-755
2478,-10332
5074,-12312
12582,-8830
8896,-7230
-1366,10329
-8434,8732
-5119,-13667
-5343,-10248
6012,2683
-12745,12083
12694,-1407
-12943,8025
-8149,-6920
-4992,1878
-8462,6353
-7740,1372
-11728,-10150
-11010,-14943
12333,-8673
-10949,-9665
-8508,5337
-502,-5112
3179,-5072
7201,635
-15731,14894
3311,9066
10322,-632
517,1949
14294,2184
12154,-5679
-8080,6598
-15849,-12590
-14661,-1834
13428,-5485
-1955,14710
-77,-5145
-15912,-12038
3684,10696
-9019,-1370
8230,-11531
7864,5517
3618,5518
5582,13939
106,4512
-13789,1356
2702,5629
-6281,-14626
-984,11720
15780,12276
-8052,-1716
-13228,-5206
-8276,-13968
-1873,13786
5290,10528
-8757,-1257
11976,6849
-3963,-6129
15133,10126
-7433,-14963
15855,3525
-11421,-1743
-15750,8251
11922,-263
-6709,8689
14363,-14534
1297,3774
-14279,-12124
5319,8962
-4888,-3429
-7962,-11042
2123,-725
14556,1474
15900,5908
12416,-13201
-4334,548
4647,4739
-3146,-13669
413,3013
13794,-8566
2291,-11708
-2041,-9953
-10436,-11671
-14744,594
6813,766
-15110,4234
2567,8352
-13146,7374
-2909,-10245
5282,-2157
13582,13905
-3701,-10875
-13444,-9259
13063,-7479
-4953,-9393
7887,8021
-1,-10501
14290,9483
7162,-11126
243,14383
-4428,10664
-15696,85
14668,-10897
-5939,-13903
5633,-10806
-892,-167
1304,4324
-5543,13667
14996,1828
15529,6745
1930,-8926
-47,-2865
-10795,12231
-10254,10678
-13869,-2433
-169,7640
-1436,2119
1175,-11190
-4920,-12810
-15575,11932
4061,-8652
8955,-13442
7620,-12012
-9987,-11182
-3883,-5648
-14319,-3278
-12278,-3797
13696,-9361
9279,6566
-8227,-11135
-5367,-1200
8383,5198
4870,-1614
-15749,10852
13170,-12226
-709,-7096
3427,-5171
-6525,9840
-14589,14974
6315,-9623
9846,-2217
-11717,-9707
2718,12891
13687,-517
-1953,7068
2419,1787
-3912,-7383
14135,-13758
7660,6119
7610,-12447
9856,-1751
763,1089
-1928,14947
1296,3834
-15527,11488
-681,-14804
6048,-12171
-140,4514
2433,-11905
13560,-13225
1166,9165
-16152,-9837
-4929,1869
5516,-9230
14707,-4094
10410,-11849
13372,6806
-7197,-6996
-12847,-5955
14690,333
-10806,404
8341,-3765
-15223,-10816
-9165,5932
-12363,8285
4585,-14979
-15876,-10799
-16034,-1426
13043,-1459
2410,-8425
-15144,1636
-7542,-14628
9115,-5122
13362,1027
12646,4596
-8201,-13752
-5242,-3561
2768,-8803
11441,9416
7140,-3376
5110,13829
-7136,11395
-1365,14824
-7186,-8447
881,-3008
16044,12148
-1810,4104
-13055,-2670
13690,-1339
1791,8696
-11904,14310
-4397,-2009
-9331,-4113
6730,8770
10598,5301
-10588,-7238
-10502,3167
-143,-6161
-1311,11581
-4440,-14329
1651,14208
7314,12036
-3999,-5855
2528,-451
2828,-9103
-10648,11768
11587,-4958
-4590,-2667
8389,-6179
12358,10518
-12072,4842
12200,10810
-15318,-4672
1567,-2501
-549,6969
9169,10992
16108,-7303
13416,-2344
15392,4534
-7431,6000
-13972,8956
579,6251
-5299,-14686
-3722,-11892
-7329,5939
-15968,7026
-1558,9341
10534,-2788
6509,-1618
-6626,7271
-11345,-4621
14452,5528
15400,7840
2553,551
1705,-101
10060,-11847
-3229,-6455
-6202,4253
639,-12267
4935,8879
725,-10003
15294,-11279
-443,-9704
12165,8051
5648,1305
-14495,-2400
-5665,14606
-7968,-7942
-5365,5074
10879,7787
-15453,5783
-5298,-12221
-2474,4906
-1329,7900
5419,-5940
-9380,6236
10224,9514
7505,9101
8108,-6927
-15100,3137
15047,12136
14531,-6639
-15300,-9958
-8292,6430
10482,-12477
6259,-13557
4604,12972
7836,-10785
997,-3944
-803,-13025
15407,7597
11289,1252
11382,2832
-1846,2486
6663,8811
-8372,-10674
7611,-2406
11104,-5817
6763,-11586
-12864,-6093
-6526,12252
-15837,6901
315,10321
-11541,1570
-3895,1543
3028,15000
12691,-1398
15636,-6495
6174,-1454
-4507,3577
15004,14707
-6810,-305
-14716,-13860
9434,-9939
-8725,-14189
-12734,-10972
-5901,-13315
-11589,3850
847,-4291
5935,14982
-11872,-2461
3216,12676
-11269,-4852
12331,-13131
-13445,-12042
11815,7115
-10953,6235
-13500,1093
7821,-11575
14600,-3771
6166,-1136
-14491,2288
-673,-2882
16032,-10514
15537,-9681
11914,-8987
15630,-4795
-1314,-14782
-8184,-7527
15974,7841
7799,8972
-12856,-9528
3458,-15003
-160,-2182
9796,14101
-9471,14079
-6375,9435
10996,6108
1271,-14769
-14404,11637
10934,5702
-11459,-1953
1472,-14185
10183,-7391
-11340,9183
-11631,-8774
13077,12801
12519,-5832
-5082,12614
8510,14900
1751,-614
2822,3012
14187,13116
7910,-2281
-3620,-6797
-9325,14159
14218,-9254
14275,4523
-11558,3678
7212,-7759
-2003,10864
4665,-1483
-13005,192
11444,-12940
10884,910
-9213,12738
-7621,5499
7492,4455
-8116,3007
3869,1114
-4400,14751
-13075,8983
-11270,-7206
11083,1712
12878,-6795
-9572,898
-3131,1995
-13190,-1789
6825,12224
-134,11937
9921,3350
-15086,-371
196,2311
1562,10183
-6789,13489
11492,8040
6142,-1017
-12120,10988
-15381,-10884
-12411,5261
9327,-12945
-12969,-11092
-8274,-333
623,-8824
-15033,13193
1694,13973
-3668,-10204
-4583,11971
-15198,-11366
-10288,10244
8345,-14684
-10231,4950
14835,-12915
8539,714
5620,-12216
15207,-13195
-12050,-9132
7333,8383
-12610,-2502
-12764,-1452
-11018,-9684
2349,-4147
5697,-6617
14334,-5314
-2572,9757
5659,8400
-767,-9860
-4311,-11196
1028,-3130
5562,8288
7469,10284
-4497,-8977
-4839,-10894
-11456,11360
5216,-8984
-4140,-9635
-11825,-12960
-2774,13108
12147,-9443
15507,8413
6797,9304
-2755,-13335
3536,-14055
215,3631
-7049,-12207
10242,2388
-2354,-3666
-13184,10082
14313,5852
3543,-3129
8951,-13394
2628,857
-1664,-12133
7538,-6621
-15354,-8895
-11038,-12741
9712,-9079
14989,3151
6793,9618
-7747,11898
11859,6064
11636,6046
-8084,4983
11482,-5949
-6338,-9347
-7474,4048
-2990,7402
1163,14822
12427,4814
9394,-14257
6001,-11643
5850,-4442
11340,7737
10384,6175
13247,7584
-1582,12191
12905,4971
-8199,13411
-2746,13468
14768,11817
-10431,-13771
-8504,-13045
4490,-10308
-5144,9174
-4220,5746
-14696,7335
2071,-7531
14306,4260
-5193,-13526
-726,3096
14534,-1992
-11556,-11471
9708,-974
9997,11855
15116,5197
3674,-10035
10824,-9824
12876,-9070
-12068,-11369
-15131,-15019
8682,13597
-9854,14418
486,4369
7929,1273
-12231,-945
7706,-14863
372,2741
-5051,-11250
14875,-6319
-6187,5595
-12964,90
-2034,1105
-1700,-832
-5067,3517
-5093,-8905
-5218,-6642
397,-5118
-6174,4608
3260,-3009
11320,3727
-14576,13531
-9784,486
-9123,-5612
7730,-1152
-1999,-12036
9657,-2565
10995,9879
23,12260
11919,14063
-10453,-4889
-3637,6425
1782,5624
9187,3475
6249,-1351
-7876,-2047
12482,7022
13388,5760
12771,4817
-13816,11006
1329,-9821
-6666,-13910
3381,-9547
713,5616
318,-3687
-7797,13859
14105,-6902
2543,2941
-10775,-12818
14706,4770
9162,6558
7372,11806
3739,14010
-5025,343
15000,-5695
-11802,-7726
-6393,-12273
-11468,-11544
-9760,-13647
-11494,7657
-9885,-5239
-5879,9169
15867,-6256
3555,-5736
-8396,8249
9982,12998
-3604,-2560
10643,-8222
13249,-4772
914,-1717
-7418,-13627
2252,-4541
13933,-13161
14148,6255
-8439,-11105
-11359,10606
-3020,-6685
-3954,-5985
-5958,-11473
14244,12287
14400,606
15150,11509
13783,11522
-11437,583
-3395,-1556
12891,-12481
6652,12965
10223,-9526
6257,1839
2108,9067
-4164,7789
-9454,-7478
14841,-972
16027,-1406
9297,-13657
14237,13756
5664,-1278
5473,10626
-6634,11220
10994,-13907
-1225,-14387
5919,7438
483,-13155
4185,-3425
2092,-7461
8191,-8330
-8485,-11150
-4121,-7103
11887,-3912
14257,-14480
-1699,6963
-3819,-9431
907,-10947
-16154,-13511
-7425,8999
-6484,7118
4256,1395
-6269,2915
13992,9060
-9189,9048
-9992,-1695
-10123,-8983
-11996,-1214
10079,7716
-11840,9952
10829,-5170
-13207,-11842
-14391,5547
-5165,-12779
1895,2056
-11404,141
5466,9134
-15370,39
1317,-6924
10681,-1703
-3973,13958
2653,13996
-2787,2861
-4077,5871
2153,6355
-12650,-11889
1962,1099
7566,8848
-12733,-127
-4653,10031
-5589,-2177
-10089,-4000
-1887,-2953
-12182,-6345
4212,-2630
3465,4368
8576,-7148
-12850,8482
10946,-11707
3517,-1532
8826,9005
8243,-2562
-8235,5039
-15351,14082
-7294,4595
-4611,7930
14504,5866
15650,-5647
-8677,5143
14847,-13224
-8808,-12517
12974,10839
13267,-1287
-8945,-4957
3613,5754
-658,14497
2429,7362
8568,9115
9489,-9445
-4731,-8429
-5964,-1945
6756,-7023
10723,7502
16120,14038
-3931,-4693
-9577,1276
-9371,-5785
-10867,-13041
-3141,-6727
6653,1569
11471,-6878
12257,-5676
-8828,1758
-11986,-10768
-9764,-11302
15837,7334
-1562,14151
5542,13687
14832,-10370
4795,-1177
-12380,-11840
15692,-7714
11416,-1530
8263,-4256
-15598,8687
7680,-1273
247,-7475
564,-5812
8304,416
3247,6978
-4904,-3528
4393,-1837
3092,-645
-4406,12888
11760,4323
-14947,5246
12053,11255
-4836,9901
-7712,-13199
-9107,-12713
-4625,-14115
-2968,10122
-3704,11559
15135,11130
-4937,10881
-4468,-8841
-970,-9552
929,-6386
11302,13345
-4717,-464
11508,1836
-6213,13907
-13089,5967
3581,1990
-8271,-13791
4367,-847
2967,-2386
1209,12088
5189,10595
-5513,-9007
-12210,7403
1591,-6860
-2920,-4613
-8446,12690
12228,-7370
-12697,5406
7952,3980
-15850,6731
-15909,-6408
7428,8701
8981,-3791
7745,11062
-15602,10210
2688,32
8570,-5665
11985,4080
7269,5947
4487,14188
-8888,-5869
10103,2067
-14211,2463
-6786,-4254
15236,-4574
-8181,9976
-12605,-13787
-6524,2734
-13341,-9991
12315,-536
-1090,-2416
12784,282
2408,-7625
14683,-4636
12781,-375
-1336,-1270
-3317,-12315
13266,-3990
-10193,-9052
-2387,-10306
10278,-4087
10251,-13108
8878,1023
8493,1015
12858,-6147
-2209,9063
6161,4208
11592,127
1650,11652
6066,11605
-9999,7157
13464,-1319
10650,-3502
-10338,6388
10591,-4923
12999,-8962
12144,-4991
11763,-9633
-11203,3882
-2270,-5746
-5321,14348
1145,-13144
-10037,-1103
-1637,9254
8911,-12943
-14969,5750
-15403,10916
-7544,14967
6619,-8364
1362,3566
2195,12385
7443,13083
-4622,-9247
776,3264
14296,-2105
14650,252
3920,10672
-5398,7247
2018,3996
12808,-9048
37,-6725
-2932,-11692
8901,4371
4874,-11988
-10757,10304
4847,8928
-12130,11287
4462,8446
-7765,-13833
-10605,6707
605,2209
-5174,-5875
-9337,11747
-758,-1181
6921,14682
-9618,-109
4107,11094
1717,8755
-7287,-602
4125,13755
-8142,-9699
3744,-10050
1215,14376
12677,11923
-1836,5868
-13180,11195
-13018,-13711
-4780,10567
-2470,-3971
3663,432
-2904,-8801
11522,-3845
11259,7873
6265,7517
12092,-10162
11513,4417
27,14142
-15412,-1896
13547,14267
-15058,-2876
2817,9909
7947,-6037
10233,2180
-13586,-9260
-2538,14203
15768,34
9295,11177
11741,-14774
-6336,-365
-4978,-7369
9010,13827
11614,-5447
-3217,3575
8774,-2135
7993,-11554
2995,-7548
3830,11618
11574,-3782
11509,-3458
-4965,-14427
-7089,1731
-7355,2689
-16093,2403
4057,2237
3963,-10911
15943,-11385
1434,760
-4918,13914
-13079,4708
16061,-3793
-12917,-5780
-8024,-1039
-10607,6344
-1891,-14211
15149,14487
12535,13461
14886,13076
7541,-7988
-11610,9047
6962,-10116
9227,444
-8477,1942
5863,3443
-4759,104
-8585,-1413
371,-12398
-6299,-10564
8875,-9289
4749,10818
-5142,2490
-1724,12392
-2696,11824
12522,-15030
-1338,11275
-5813,-2297
1266,8982
11679,14476
13257,11139
